"captured_at_local","solution_unique_name","solution_id","solutioncomponentid","componenttype","objectid","rootcomponentbehavior","classification","source"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","63fcfc44-405f-f111-a826-00224805f8f9","10123","62fcfc44-405f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","66fcfc44-405f-f111-a826-00224805f8f9","10123","65fcfc44-405f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","49b2fc4a-405f-f111-a826-00224805f8f9","10123","68fcfc44-405f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","4cb2fc4a-405f-f111-a826-00224805f8f9","10123","4bb2fc4a-405f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","4fb2fc4a-405f-f111-a826-00224805f8f9","10123","4eb2fc4a-405f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","e372fc50-405f-f111-a826-00224805f8f9","10123","de72fc50-405f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","fe72fc50-405f-f111-a826-00224805f8f9","10123","f972fc50-405f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","dbf8fb56-405f-f111-a826-00224805f8f9","10123","d7f8fb56-405f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","e9f8fb56-405f-f111-a826-00224805f8f9","10123","e8f8fb56-405f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","19befa7c-515f-f111-a826-00224805f8f9","29","0cbefa7c-515f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","6ee5ab9e-515f-f111-a826-00224805f8f9","29","7c838398-515f-f111-a826-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","d39c9c70-be63-f111-ab0d-00224805f8f9","10212","9a19a46a-be63-f111-ab0d-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","5f4c7b9a-be63-f111-ab0d-00224805f8f9","10150","2787dbf4-113e-4409-884a-86e2f73d4243","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","624c7b9a-be63-f111-ab0d-00224805f8f9","10213","dad13bcb-9d7c-4556-a7eb-65e9d36ce44f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","644c7b9a-be63-f111-ab0d-00224805f8f9","10220","414c7b9a-be63-f111-ab0d-00224805f8f9","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","d82be0f2-315f-f111-a826-00224805f9dd","1","2bc58eec-315f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","a407cb67-335f-f111-a826-00224805f9dd","1","ea84c661-335f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","ff85e794-335f-f111-a826-00224805f9dd","1","e9a4758e-335f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","5c80ad40-345f-f111-a826-00224805f9dd","1","7f1deb32-345f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","5aea83ea-3f5f-f111-a826-00224805f9dd","10122","59ea83ea-3f5f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","d9489bf0-3f5f-f111-a826-00224805f9dd","10122","d8489bf0-3f5f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","93092832-405f-f111-a826-00224805f9dd","10123","92092832-405f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","9ce32d3f-405f-f111-a826-00224805f9dd","10123","9be32d3f-405f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","55a2254b-405f-f111-a826-00224805f9dd","10123","51a2254b-405f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","68a2254b-405f-f111-a826-00224805f9dd","10123","67a2254b-405f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","cd522551-405f-f111-a826-00224805f9dd","10123","cc522551-405f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","342f8191-515f-f111-a826-00224805f9dd","29","282f8191-515f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","422f8191-515f-f111-a826-00224805f9dd","29","372f8191-515f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","428ceb98-515f-f111-a826-00224805f9dd","29","378ceb98-515f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","285d09a0-515f-f111-a826-00224805f9dd","29","1b5d09a0-515f-f111-a826-00224805f9dd","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","a02a54c5-2f5f-f111-a826-00224805fc91","1","a5b15bbf-2f5f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","eb156efc-315f-f111-a826-00224805fc91","1","ae021bf6-315f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","329d3c4d-325f-f111-a826-00224805fc91","1","224e1241-325f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","829b3621-335f-f111-a826-00224805fc91","1","02143e1b-335f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","8dcb582e-345f-f111-a826-00224805fc91","1","ae865628-345f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","553da9e9-3f5f-f111-a826-00224805fc91","10122","513da9e9-3f5f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","b089d1ef-3f5f-f111-a826-00224805fc91","10122","ac89d1ef-3f5f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","d52bac32-405f-f111-a826-00224805fc91","10123","ce2bac32-405f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","471ba738-405f-f111-a826-00224805fc91","10123","441ba738-405f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","7f9db73e-405f-f111-a826-00224805fc91","10123","7d9db73e-405f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","8f9db73e-405f-f111-a826-00224805fc91","10123","8a9db73e-405f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","9f9db73e-405f-f111-a826-00224805fc91","10123","9d9db73e-405f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","f66ba850-405f-f111-a826-00224805fc91","10123","dd6ba850-405f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","70468687-515f-f111-a826-00224805fc91","29","65468687-515f-f111-a826-00224805fc91","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","3b27a983-be63-f111-ab0d-00224805fc91","10213","d13feff7-f3b6-43dc-afa8-0757065cd27f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","3d27a983-be63-f111-ab0d-00224805fc91","10213","049a62ef-d377-4473-bd99-25dfdae24e60","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","3f27a983-be63-f111-ab0d-00224805fc91","10213","c812ac17-d7f2-49b3-a985-475a5b3471e2","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","4127a983-be63-f111-ab0d-00224805fc91","10213","23bd0b81-6def-4deb-8a33-4762871b81d8","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","4327a983-be63-f111-ab0d-00224805fc91","10213","5002330e-642f-4cb4-bc76-5a99447e7586","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","4627a983-be63-f111-ab0d-00224805fc91","10213","d24c7e89-3cc9-4c68-8d0d-63310a5dfed0","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","4827a983-be63-f111-ab0d-00224805fc91","10213","5975c771-d30d-4d3d-870e-8f0deef4c8e5","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","4a27a983-be63-f111-ab0d-00224805fc91","10213","921641f3-796d-4b38-8c04-998bf2754fa1","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","4d27a983-be63-f111-ab0d-00224805fc91","10213","9ffbcf0a-b87a-40f9-b130-aff46d53b0a4","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","4f27a983-be63-f111-ab0d-00224805fc91","10213","92e65f58-3c84-43d5-9645-c62769ca80e6","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","5127a983-be63-f111-ab0d-00224805fc91","10213","f973b099-fb14-4fc1-bb6a-cf96cb62da98","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","5327a983-be63-f111-ab0d-00224805fc91","10213","b02478e1-910c-4be5-a5e6-d2e9dfe4fa46","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","5527a983-be63-f111-ab0d-00224805fc91","10213","48a22657-8a62-42ee-9062-f843c791ec6f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","5727a983-be63-f111-ab0d-00224805fc91","10213","c39b4b09-2722-4158-8a96-fac644ec7b6e","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","11771de2-315f-f111-a826-00224805fcc4","1","96ba1bdc-315f-f111-a826-00224805fcc4","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","fa4016e2-325f-f111-a826-00224805fcc4","1","2f3f1cdc-325f-f111-a826-00224805fcc4","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","4189914a-345f-f111-a826-00224805fcc4","1","deb59e43-345f-f111-a826-00224805fcc4","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","2c18d856-345f-f111-a826-00224805fcc4","1","33d1df50-345f-f111-a826-00224805fcc4","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","30d30de8-3f5f-f111-a826-00224805fcc4","10122","2fd30de8-3f5f-f111-a826-00224805fcc4","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","0461a040-405f-f111-a826-00224805fcc4","10123","0361a040-405f-f111-a826-00224805fcc4","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:04-03:00","SDUCapabilityControlPlane","f427dbab-2e5f-f111-a826-00224805f8f9","3739dd89-515f-f111-a826-00224805fcc4","29","2739dd89-515f-f111-a826-00224805fcc4","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","794bdebe-ad24-f111-88b3-000d3a34016d","380","fa9ae5b8-ad24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","174cdebe-ad24-f111-88b3-000d3a34016d","381","be4bdebe-ad24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","00c4d2e8-ad24-f111-88b3-000d3a34016d","381","e5c3d2e8-ad24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","dc10c80c-ae24-f111-88b3-000d3a34016d","380","d210c80c-ae24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","3a923625-ae24-f111-88b3-000d3a34016d","380","37923625-ae24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","42923625-ae24-f111-88b3-000d3a34016d","381","3c923625-ae24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","1391eba7-ae24-f111-88b3-000d3a34016d","9","521deea1-ae24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","d8456147-eb24-f111-88b3-000d3a34016d","10353","d7456147-eb24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","8c49ffd6-fa24-f111-88b3-000d3a34016d","10353","7449ffd6-fa24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","dd75fadc-fa24-f111-88b3-000d3a34016d","10353","d075fadc-fa24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","1776fadc-fa24-f111-88b3-000d3a34016d","10353","0c76fadc-fa24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","f8ee05e3-fa24-f111-88b3-000d3a34016d","10351","e8ee05e3-fa24-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","8c9b5b5f-4025-f111-88b3-000d3a34016d","10353","4f9b5b5f-4025-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","33ef242c-5426-f111-88b3-000d3a34016d","10353","29ef242c-5426-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","57ef242c-5426-f111-88b3-000d3a34016d","10353","4bef242c-5426-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","3d332232-5426-f111-88b3-000d3a34016d","10353","2f332232-5426-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","ee41c803-c426-f111-88b3-000d3a34016d","10353","e241c803-c426-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","52d8cef0-5228-f111-88b3-000d3a34016d","10353","51d8cef0-5228-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","84208e78-9c28-f111-88b3-000d3a34016d","10353","81208e78-9c28-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","2b49bb7e-9c28-f111-88b3-000d3a34016d","10353","1e49bb7e-9c28-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","c04e71f9-b728-f111-88b3-000d3a34016d","10352","4f4e71f9-b728-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","e5a7ac0b-b828-f111-88b3-000d3a34016d","10353","dfa7ac0b-b828-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","f2a7ac0b-b828-f111-88b3-000d3a34016d","10353","eea7ac0b-b828-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","dfbb4318-b828-f111-88b3-000d3a34016d","300","93a7672e-a4e9-4038-bd2b-3087be06488b","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","bfa3436e-c228-f111-88b3-000d3a34016d","10353","a5a3436e-c228-f111-88b3-000d3a34016d","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","b0b45048-eb24-f111-88b3-000d3a34099f","10352","7d831042-eb24-f111-88b3-000d3a34099f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","b4b45048-eb24-f111-88b3-000d3a34099f","10353","b3b45048-eb24-f111-88b3-000d3a34099f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","b9b45048-eb24-f111-88b3-000d3a34099f","10353","b8b45048-eb24-f111-88b3-000d3a34099f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","4865504e-eb24-f111-88b3-000d3a34099f","10353","4765504e-eb24-f111-88b3-000d3a34099f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","355b26d9-fa24-f111-88b3-000d3a34099f","10353","3315efd2-fa24-f111-88b3-000d3a34099f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","0dc46e2f-5426-f111-88b3-000d3a34099f","10353","0cc46e2f-5426-f111-88b3-000d3a34099f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","11c46e2f-5426-f111-88b3-000d3a34099f","10353","10c46e2f-5426-f111-88b3-000d3a34099f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","15c46e2f-5426-f111-88b3-000d3a34099f","10353","14c46e2f-5426-f111-88b3-000d3a34099f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","18c46e2f-5426-f111-88b3-000d3a34099f","10353","17c46e2f-5426-f111-88b3-000d3a34099f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
"2026-06-16T18:15:05-03:00","SPGovernanceModel","9e0ad08a-ac24-f111-88b3-000d3a34016d","d72f72f0-5228-f111-88b3-000d3a34099f","10353","d62f72f0-5228-f111-88b3-000d3a34099f","0","live_metadata_confirmed","dataverse_webapi_solutioncomponents"
